Symbol	Frequency	FactorList	Factor	Value	UpdateDate
TZA_te	M	FF8a	STRev	0.0441537538515326	2016-03-12
AGQ_te	M	FF8a	STRev	0.0479397061958709	2016-03-12
ZSL_te	M	FF8a	STRev	0.110519597128548	2016-03-12
SVXY_te	M	FF8a	STRev	0.155020005913072	2016-03-12
TVIX_te	M	FF8a	STRev	-0.159483682455509	2016-03-12
UVXY_te	M	FF8a	STRev	0.146118854668247	2016-03-12
XIV_te	M	FF8a	STRev	0.000338872133872661	2016-03-12
ERX_te	M	FF8a	STRev	-0.04454409476876	2016-03-12
ERY_te	M	FF8a	STRev	-0.0201172033749208	2016-03-12
FAS_te	M	FF8a	STRev	-0.110380263885134	2016-03-12
FAZ_te	M	FF8a	STRev	0.0388197944472548	2016-03-12
UWTI_te	M	FF8a	STRev	-0.0480787309744047	2016-03-12
EUO_te	M	FF8a	LTRev	-0.217775793805886	2016-03-12
CROC_te	M	FF8a	LTRev	0.0439481285317337	2016-03-12
SJP3.L_te	M	FF8a	LTRev	0.0163345768270289	2016-03-12
SDS_te	M	FF8a	LTRev	-0.00121977114662872	2016-03-12
SPY_te	M	FF8a	LTRev	-0.00800182040336816	2016-03-12
TNA_te	M	FF8a	LTRev	-0.0647380311577018	2016-03-12
TZA_te	M	FF8a	LTRev	0.014642746439386	2016-03-12
AGQ_te	M	FF8a	LTRev	0.00375204911538773	2016-03-12
ZSL_te	M	FF8a	LTRev	-0.0457871334816496	2016-03-12
SVXY_te	M	FF8a	LTRev	0.140000145217491	2016-03-12
TVIX_te	M	FF8a	LTRev	-0.46236982702669	2016-03-12
UVXY_te	M	FF8a	LTRev	0.255291420487924	2016-03-12
XIV_te	M	FF8a	LTRev	0.146967916253975	2016-03-12
ERX_te	M	FF8a	LTRev	-0.0116487449690084	2016-03-12
ERY_te	M	FF8a	LTRev	-0.0624206233363555	2016-03-12
FAS_te	M	FF8a	LTRev	-0.114063343291185	2016-03-12
FAZ_te	M	FF8a	LTRev	-0.240077414719842	2016-03-12
UWTI_te	M	FF8a	LTRev	0.0918364501138873	2016-03-12
EUO_te	M	FF8a	VIX	-0.00238309883398724	2016-03-12
CROC_te	M	FF8a	VIX	0.00736213357450912	2016-03-12
SJP3.L_te	M	FF8a	VIX	-0.00521254857142917	2016-03-12
SDS_te	M	FF8a	VIX	0.00417661999397018	2016-03-12
SPY_te	M	FF8a	VIX	-0.00264163182178547	2016-03-12
TNA_te	M	FF8a	VIX	0.00138226514172639	2016-03-12
TZA_te	M	FF8a	VIX	0.00470091162685685	2016-03-12
AGQ_te	M	FF8a	VIX	-0.00115842600142155	2016-03-12
ZSL_te	M	FF8a	VIX	-0.00127516539608888	2016-03-12
SVXY_te	M	FF8a	VIX	-0.012453413830456	2016-03-12
TVIX_te	M	FF8a	VIX	0.0546501505019291	2016-03-12
UVXY_te	M	FF8a	VIX	-0.00649810192483342	2016-03-12
XIV_te	M	FF8a	VIX	-0.0109217390457992	2016-03-12
ERX_te	M	FF8a	VIX	-0.00485772418815736	2016-03-12
ERY_te	M	FF8a	VIX	0.0140041423334277	2016-03-12
FAS_te	M	FF8a	VIX	-0.000625279728246879	2016-03-12
FAZ_te	M	FF8a	VIX	0.0228377613139401	2016-03-12
UWTI_te	M	FF8a	VIX	-0.014867644558384	2016-03-12
EUO_te	M	FF8a	R2	0.262579562225096	2016-03-12
CROC_te	M	FF8a	R2	0.258827013791018	2016-03-12
SJP3.L_te	M	FF8a	R2	0.167376585640523	2016-03-12
SDS_te	M	FF8a	R2	0.25569460517858	2016-03-12
SPY_te	M	FF8a	R2	0.0665293475785709	2016-03-12
TNA_te	M	FF8a	R2	0.449017834833971	2016-03-12
TZA_te	M	FF8a	R2	0.554531670864764	2016-03-12
AGQ_te	M	FF8a	R2	0.119799141154139	2016-03-12
ZSL_te	M	FF8a	R2	0.0822045303092198	2016-03-12
SVXY_te	M	FF8a	R2	0.275316597465618	2016-03-12
TVIX_te	M	FF8a	R2	0.147794729941794	2016-03-12
UVXY_te	M	FF8a	R2	0.360865123665856	2016-03-12
XIV_te	M	FF8a	R2	0.199119387797112	2016-03-12
ERX_te	M	FF8a	R2	0.213202605520162	2016-03-12
ERY_te	M	FF8a	R2	0.156266623437655	2016-03-12
FAS_te	M	FF8a	R2	0.463824866914982	2016-03-12
FAZ_te	M	FF8a	R2	0.376643386084791	2016-03-12
UWTI_te	M	FF8a	R2	0.0532258687148287	2016-03-12
EUO_te	M	FF8a	idioStd	0.0116061959612767	2016-03-12
CROC_te	M	FF8a	idioStd	0.00950737699494555	2016-03-12
SJP3.L_te	M	FF8a	idioStd	0.00507573686438757	2016-03-12
SDS_te	M	FF8a	idioStd	0.00516503787122898	2016-03-12
SPY_te	M	FF8a	idioStd	0.00338792152067649	2016-03-12
TNA_te	M	FF8a	idioStd	0.00854798583534514	2016-03-12
TZA_te	M	FF8a	idioStd	0.00526784785209931	2016-03-12
AGQ_te	M	FF8a	idioStd	0.00820747499142631	2016-03-12
ZSL_te	M	FF8a	idioStd	0.0217147827251693	2016-03-12
SVXY_te	M	FF8a	idioStd	0.00832043895000983	2016-03-12
TVIX_te	M	FF8a	idioStd	0.0372803115722996	2016-03-12
UVXY_te	M	FF8a	idioStd	0.00808236264548875	2016-03-12
XIV_te	M	FF8a	idioStd	0.00960605834144474	2016-03-12
ERX_te	M	FF8a	idioStd	0.0108447686573089	2016-03-12
ERY_te	M	FF8a	idioStd	0.0112070618068628	2016-03-12
FAS_te	M	FF8a	idioStd	0.014914040148348	2016-03-12
FAZ_te	M	FF8a	idioStd	0.0165322356878969	2016-03-12
UWTI_te	M	FF8a	idioStd	0.0128472882932311	2016-03-12
EUO_te	M	FF8a	df	Inf	2016-03-12
CROC_te	M	FF8a	df	11.530828655146	2016-03-12
SJP3.L_te	M	FF8a	df	13.9766895605823	2016-03-12
SDS_te	M	FF8a	df	9.5106251106154	2016-03-12
SPY_te	M	FF8a	df	9.02058794456544	2016-03-12
TNA_te	M	FF8a	df	5.11455547084733	2016-03-12
TZA_te	M	FF8a	df	11.2265713448644	2016-03-12
AGQ_te	M	FF8a	df	4.48565872949221	2016-03-12
ZSL_te	M	FF8a	df	4.39287566145278	2016-03-12
SVXY_te	M	FF8a	df	5.71992090562362	2016-03-12
TVIX_te	M	FF8a	df	6.0075250277392	2016-03-12
UVXY_te	M	FF8a	df	5.63836647019358	2016-03-12
XIV_te	M	FF8a	df	5.60806358855186	2016-03-12
ERX_te	M	FF8a	df	12.5365431308706	2016-03-12
ERY_te	M	FF8a	df	10.776083521862	2016-03-12
FAS_te	M	FF8a	df	4.68742676111652	2016-03-12
FAZ_te	M	FF8a	df	6.03149400306929	2016-03-12
UWTI_te	M	FF8a	df	Inf	2016-03-12
EUO_te	M	FF8a	ncp	0	2016-03-12
CROC_te	M	FF8a	ncp	0	2016-03-12
SJP3.L_te	M	FF8a	ncp	0	2016-03-12
SDS_te	M	FF8a	ncp	0	2016-03-12
SPY_te	M	FF8a	ncp	0	2016-03-12
TNA_te	M	FF8a	ncp	0	2016-03-12
TZA_te	M	FF8a	ncp	0	2016-03-12
AGQ_te	M	FF8a	ncp	0	2016-03-12
ZSL_te	M	FF8a	ncp	0	2016-03-12
SVXY_te	M	FF8a	ncp	0	2016-03-12
TVIX_te	M	FF8a	ncp	0	2016-03-12
UVXY_te	M	FF8a	ncp	0	2016-03-12
XIV_te	M	FF8a	ncp	0	2016-03-12
ERX_te	M	FF8a	ncp	0	2016-03-12
ERY_te	M	FF8a	ncp	0	2016-03-12
FAS_te	M	FF8a	ncp	0	2016-03-12
FAZ_te	M	FF8a	ncp	0	2016-03-12
UWTI_te	M	FF8a	ncp	0	2016-03-12
EUO_te	M	FF8a	Scale	0.0116061959612767	2016-03-12
CROC_te	M	FF8a	Scale	0.00864362241147082	2016-03-12
SJP3.L_te	M	FF8a	Scale	0.00469856604839789	2016-03-12
SDS_te	M	FF8a	Scale	0.00458994013438348	2016-03-12
SPY_te	M	FF8a	Scale	0.00298883996076753	2016-03-12
TNA_te	M	FF8a	Scale	0.00667049222521661	2016-03-12
TZA_te	M	FF8a	Scale	0.00477562068743457	2016-03-12
AGQ_te	M	FF8a	Scale	0.00610966227421637	2016-03-12
ZSL_te	M	FF8a	Scale	0.0160265889756283	2016-03-12
SVXY_te	M	FF8a	Scale	0.00670993139149636	2016-03-12
TVIX_te	M	FF8a	Scale	0.0304487774952596	2016-03-12
UVXY_te	M	FF8a	Scale	0.00649254402609369	2016-03-12
XIV_te	M	FF8a	Scale	0.00770505683837079	2016-03-12
ERX_te	M	FF8a	Scale	0.0099421535682769	2016-03-12
ERY_te	M	FF8a	Scale	0.010113737246933	2016-03-12
FAS_te	M	FF8a	Scale	0.0112926632887514	2016-03-12
FAZ_te	M	FF8a	Scale	0.0135161233623983	2016-03-12
UWTI_te	M	FF8a	Scale	0.0128472882932311	2016-03-12
^DJR	D	FF7	MKT	1.06575387759282	2016-03-12
^GSPC	D	FF7	MKT	1.00669858493628	2016-03-12
^RUO	D	FF7	MKT	1.13523055651884	2016-03-12
^RUT	D	FF7	MKT	1.09567045265152	2016-03-12
^VIX	D	FF7	MKT	-4.35701920981504	2016-03-12
^VXO	D	FF7	MKT	-5.02418374090012	2016-03-12
AGQ	D	FF7	MKT	0.791266371285504	2016-03-12
EEM	D	FF7	MKT	1.39842260614354	2016-03-12
EFA	D	FF7	MKT	1.03960366555884	2016-03-12
ERX	D	FF7	MKT	2.95377497970101	2016-03-12
ERY	D	FF7	MKT	-2.95534231917639	2016-03-12
EUO	D	FF7	MKT	-0.146915859528913	2016-03-12
EWI	D	FF7	MKT	1.00027084847917	2016-03-12
EWJ	D	FF7	MKT	0.781791771091689	2016-03-12
EWP	D	FF7	MKT	0.996705935053047	2016-03-12
EWU	D	FF7	MKT	0.925440947674688	2016-03-12
FAS	D	FF7	MKT	3.64654253983173	2016-03-12
FAZ	D	FF7	MKT	-3.65483193074444	2016-03-12
FEZ	D	FF7	MKT	1.25344770507407	2016-03-12
GLD	D	FF7	MKT	0.131429428553632	2016-03-12
GSG	D	FF7	MKT	0.417660936492364	2016-03-12
HEDJ	D	FF7	MKT	0.940146267544402	2016-03-12
IEF	D	FF7	MKT	-0.0194353078986285	2016-03-12
IEI	D	FF7	MKT	-0.0166122818040389	2016-03-12
IWD	D	FF7	MKT	0.970565162002662	2016-03-12
IWF	D	FF7	MKT	0.982324170711885	2016-03-12
IWM	D	FF7	MKT	1.10138438037622	2016-03-12
IWN	D	FF7	MKT	1.05345229318522	2016-03-12
IWO	D	FF7	MKT	1.13987599815264	2016-03-12
JNK	D	FF7	MKT	0.269363868780272	2016-03-12
MCHI	D	FF7	MKT	0.985552390931653	2016-03-12
NORW	D	FF7	MKT	1.22650189212833	2016-03-12
RWR	D	FF7	MKT	1.07416787607579	2016-03-12
SDS	D	FF7	MKT	-1.98813258042501	2016-03-12
SLV	D	FF7	MKT	0.394388617582382	2016-03-12
SPY	D	FF7	MKT	1.0018594066463	2016-03-12
SVXY	D	FF7	MKT	2.56719523751713	2016-03-12
TBT	D	FF7	MKT	0.170398636897867	2016-03-12
TLT	D	FF7	MKT	-0.0572869447805372	2016-03-12
TNA	D	FF7	MKT	3.18549019625016	2016-03-12
TVIX	D	FF7	MKT	-4.92996990662576	2016-03-12
TZA	D	FF7	MKT	-3.20910900338584	2016-03-12
UNG	D	FF7	MKT	0.0955195817324563	2016-03-12
USO	D	FF7	MKT	0.536549897962716	2016-03-12
UVXY	D	FF7	MKT	-5.11506141638938	2016-03-12
VGK	D	FF7	MKT	1.14780186239838	2016-03-12
VXX	D	FF7	MKT	-2.51210267264603	2016-03-12
XIV	D	FF7	MKT	2.51978858595925	2016-03-12
XLB	D	FF7	MKT	0.962288923566975	2016-03-12
XLE	D	FF7	MKT	1.00335582697271	2016-03-12
XLF	D	FF7	MKT	1.32051375912242	2016-03-12
XLI	D	FF7	MKT	0.953959896174747	2016-03-12
XLK	D	FF7	MKT	1.07708782769512	2016-03-12
XLP	D	FF7	MKT	0.583418150866625	2016-03-12
XLU	D	FF7	MKT	0.692624346132968	2016-03-12
XLV	D	FF7	MKT	0.740547313798635	2016-03-12
XLY	D	FF7	MKT	0.987166269196258	2016-03-12
ZSL	D	FF7	MKT	-0.790392790174928	2016-03-12
AGNC	D	FF7	MKT	0.613391491061168	2016-03-12
SJP3.L	D	FF7	MKT	0.240733556599694	2016-03-12
CROC	D	FF7	MKT	-0.201127171433645	2016-03-12
KORS	D	FF7	MKT	0.921257042895919	2016-03-12
PCLN	D	FF7	MKT	1.22294072810241	2016-03-12
EWW	D	FF7	MKT	1.10914849694771	2016-03-12
EZA	D	FF7	MKT	1.39041171962809	2016-03-12
DXJ	D	FF7	MKT	0.809697552935721	2016-03-12
UWTI	D	FF7	MKT	1.60195479992268	2016-03-12
USD/ARS	D	FF7	MKT	0.399833700455849	2016-03-12
AUD/USD	D	FF7	MKT	0.102187888041527	2016-03-12
USD/BRL	D	FF7	MKT	-0.168006274414498	2016-03-12
USD/CAD	D	FF7	MKT	-0.0827067955441324	2016-03-12
USD/CHF	D	FF7	MKT	0.0244360513946543	2016-03-12
USD/CLP	D	FF7	MKT	0.00854482848860135	2016-03-12
USD/CNY	D	FF7	MKT	-0.0214197398892765	2016-03-12
USD/COP	D	FF7	MKT	0.00606917493938577	2016-03-12
USD/DKK	D	FF7	MKT	-0.0239071233506989	2016-03-12
EUR/USD	D	FF7	MKT	0.0433072539089146	2016-03-12
GBP/USD	D	FF7	MKT	0.0359522753335831	2016-03-12
USD/HKD	D	FF7	MKT	-0.00780094864037283	2016-03-12
USD/IDR	D	FF7	MKT	-0.0110471664680162	2016-03-12
USD/INR	D	FF7	MKT	-0.0405678155737309	2016-03-12
USD/JPY	D	FF7	MKT	0.0664376368798806	2016-03-12
USD/KRW	D	FF7	MKT	-0.0415968731860614	2016-03-12
USD/LKR	D	FF7	MKT	0.00536219644877851	2016-03-12
USD/MXN	D	FF7	MKT	-0.148809057622651	2016-03-12
USD/MYR	D	FF7	MKT	-0.0302745691790767	2016-03-12
USD/NOK	D	FF7	MKT	-0.0657174598231534	2016-03-12
USD/NPR	D	FF7	MKT	0.00276319471603812	2016-03-12
NZD/USD	D	FF7	MKT	0.0983130452868453	2016-03-12
USD/PEN	D	FF7	MKT	0.536058520902488	2016-03-12
USD/PHP	D	FF7	MKT	0.00294657106132629	2016-03-12
USD/PKR	D	FF7	MKT	0.00986378551673107	2016-03-12
USD/PLN	D	FF7	MKT	0.0440026384519787	2016-03-12
USD/RUB	D	FF7	MKT	-0.780217922196368	2016-03-12
USD/SEK	D	FF7	MKT	-0.0755495923863784	2016-03-12
USD/SGD	D	FF7	MKT	-0.042942586319947	2016-03-12
USD/THB	D	FF7	MKT	-0.0173714008439788	2016-03-12
USD/TRY	D	FF7	MKT	0.0155674555014465	2016-03-12
USD/TWD	D	FF7	MKT	-0.0193804433513607	2016-03-12
USD/VEF	D	FF7	MKT	-0.0177281238631728	2016-03-12
USD/VND	D	FF7	MKT	0.0344901432991976	2016-03-12
USD/ZAR	D	FF7	MKT	-0.134618341293705	2016-03-12
^DJR	D	FF7	TERM	0.303106361627145	2016-03-12
^GSPC	D	FF7	TERM	0.00323436599698388	2016-03-12
^RUO	D	FF7	TERM	0.00552534728437489	2016-03-12
^RUT	D	FF7	TERM	0.0140451098908284	2016-03-12
^VIX	D	FF7	TERM	0.198464936354972	2016-03-12
^VXO	D	FF7	TERM	0.756075382110578	2016-03-12
AGQ	D	FF7	TERM	0.559976427485068	2016-03-12
EEM	D	FF7	TERM	-0.032861384588999	2016-03-12
EFA	D	FF7	TERM	0.0374464806402819	2016-03-12
ERX	D	FF7	TERM	-0.453519808416944	2016-03-12
ERY	D	FF7	TERM	0.446113720085064	2016-03-12
EUO	D	FF7	TERM	-0.290596561885583	2016-03-12
EWI	D	FF7	TERM	-0.139891421836896	2016-03-12
EWJ	D	FF7	TERM	-0.0237733866284505	2016-03-12
EWP	D	FF7	TERM	-0.0982078414026672	2016-03-12
EWU	D	FF7	TERM	-0.0928198603334372	2016-03-12
FAS	D	FF7	TERM	0.493319870877329	2016-03-12
FAZ	D	FF7	TERM	-0.491053459758221	2016-03-12
FEZ	D	FF7	TERM	-0.0673245209272516	2016-03-12
GLD	D	FF7	TERM	0.34582860624856	2016-03-12
GSG	D	FF7	TERM	-0.330548159252858	2016-03-12
HEDJ	D	FF7	TERM	-0.232958153455424	2016-03-12
IEF	D	FF7	TERM	0.816694229593233	2016-03-12
IEI	D	FF7	TERM	0.435132081048165	2016-03-12
IWD	D	FF7	TERM	0.0179924295937988	2016-03-12
IWF	D	FF7	TERM	-0.00582541578656059	2016-03-12
IWM	D	FF7	TERM	0.0274650693985422	2016-03-12
IWN	D	FF7	TERM	0.0475894140181786	2016-03-12
IWO	D	FF7	TERM	0.0190695522359093	2016-03-12
JNK	D	FF7	TERM	-0.0370593641945961	2016-03-12
MCHI	D	FF7	TERM	-0.193445586338024	2016-03-12
NORW	D	FF7	TERM	-0.00766671812803409	2016-03-12
RWR	D	FF7	TERM	0.357354309341442	2016-03-12
SDS	D	FF7	TERM	-0.0328220880387107	2016-03-12
SLV	D	FF7	TERM	0.269388176899046	2016-03-12
SPY	D	FF7	TERM	0.0279675805254068	2016-03-12
SVXY	D	FF7	TERM	-0.316331119790479	2016-03-12
TBT	D	FF7	TERM	-3.15307355506712	2016-03-12
TLT	D	FF7	TERM	1.51040690474647	2016-03-12
TNA	D	FF7	TERM	0.0417567296297178	2016-03-12
TVIX	D	FF7	TERM	0.604942884936693	2016-03-12
TZA	D	FF7	TERM	-0.0571933067336729	2016-03-12
UNG	D	FF7	TERM	-0.124790267283029	2016-03-12
USO	D	FF7	TERM	-0.512457330452317	2016-03-12
UVXY	D	FF7	TERM	0.652222874812484	2016-03-12
VGK	D	FF7	TERM	-0.0383621008480964	2016-03-12
VXX	D	FF7	TERM	0.344656195734487	2016-03-12
XIV	D	FF7	TERM	-0.34248227264013	2016-03-12
XLB	D	FF7	TERM	-0.0894096725514431	2016-03-12
XLE	D	FF7	TERM	-0.153541213698368	2016-03-12
XLF	D	FF7	TERM	0.184573501228424	2016-03-12
XLI	D	FF7	TERM	-0.0584116868142673	2016-03-12
XLK	D	FF7	TERM	-0.0453991947181807	2016-03-12
XLP	D	FF7	TERM	0.0577919372935317	2016-03-12
XLU	D	FF7	TERM	0.168641345521769	2016-03-12
XLV	D	FF7	TERM	0.069011212184174	2016-03-12
XLY	D	FF7	TERM	0.0106218225664681	2016-03-12
ZSL	D	FF7	TERM	-0.516519648902198	2016-03-12
AGNC	D	FF7	TERM	0.517174203811738	2016-03-12
SJP3.L	D	FF7	TERM	-0.401837945400778	2016-03-12
CROC	D	FF7	TERM	0.127882959676497	2016-03-12
KORS	D	FF7	TERM	-0.21608065988983	2016-03-12
PCLN	D	FF7	TERM	-0.18459629254012	2016-03-12
EWW	D	FF7	TERM	-0.086551712978145	2016-03-12
EZA	D	FF7	TERM	0.126776408325503	2016-03-12
DXJ	D	FF7	TERM	-0.15958914784035	2016-03-12
UWTI	D	FF7	TERM	-1.50940960715468	2016-03-12
USD/ARS	D	FF7	TERM	-0.263214487588301	2016-03-12
AUD/USD	D	FF7	TERM	-0.0499632654681744	2016-03-12
USD/BRL	D	FF7	TERM	0.089168174603385	2016-03-12
USD/CAD	D	FF7	TERM	0.0114731354808132	2016-03-12
USD/CHF	D	FF7	TERM	-0.174369095130288	2016-03-12
USD/CLP	D	FF7	TERM	0.0411301750495618	2016-03-12
USD/CNY	D	FF7	TERM	-0.0148819921886715	2016-03-12
USD/COP	D	FF7	TERM	-0.00879413037920546	2016-03-12
USD/DKK	D	FF7	TERM	-0.102540679084831	2016-03-12
EUR/USD	D	FF7	TERM	0.111039844288059	2016-03-12
GBP/USD	D	FF7	TERM	0.0683953516793354	2016-03-12
USD/HKD	D	FF7	TERM	-0.0235459599258159	2016-03-12
USD/IDR	D	FF7	TERM	0.00279830007976278	2016-03-12
USD/INR	D	FF7	TERM	0.00778930494529163	2016-03-12
USD/JPY	D	FF7	TERM	-0.160935695937643	2016-03-12
USD/KRW	D	FF7	TERM	0.0468430558464049	2016-03-12
USD/LKR	D	FF7	TERM	0.0267990200867072	2016-03-12
USD/MXN	D	FF7	TERM	0.0628474537955071	2016-03-12
USD/MYR	D	FF7	TERM	0.0194776904288256	2016-03-12
USD/NOK	D	FF7	TERM	-0.0374434076155503	2016-03-12
USD/NPR	D	FF7	TERM	0.000857656006431165	2016-03-12
NZD/USD	D	FF7	TERM	-0.0108638282509256	2016-03-12
USD/PEN	D	FF7	TERM	0.974117602028559	2016-03-12
USD/PHP	D	FF7	TERM	-0.00854803235132419	2016-03-12
USD/PKR	D	FF7	TERM	0.00880187345077959	2016-03-12
USD/PLN	D	FF7	TERM	0.067921773885877	2016-03-12
USD/RUB	D	FF7	TERM	0.00124552259548521	2016-03-12
USD/SEK	D	FF7	TERM	-0.0435020857325101	2016-03-12
USD/SGD	D	FF7	TERM	-0.0101723653440069	2016-03-12
USD/THB	D	FF7	TERM	0.0201430557604324	2016-03-12
USD/TRY	D	FF7	TERM	0.02938510706407	2016-03-12
USD/TWD	D	FF7	TERM	0.00802286615346887	2016-03-12
USD/VEF	D	FF7	TERM	0.0937845988699556	2016-03-12
USD/VND	D	FF7	TERM	0.00383329882171884	2016-03-12
USD/ZAR	D	FF7	TERM	0.0246829604562027	2016-03-12
^DJR	D	FF7	SMB	0.520678189550072	2016-03-12
^GSPC	D	FF7	SMB	-0.22732477930762	2016-03-12
^RUO	D	FF7	SMB	0.976555278963031	2016-03-12
^RUT	D	FF7	SMB	0.953267961496229	2016-03-12
^VIX	D	FF7	SMB	0.00902209710662321	2016-03-12
^VXO	D	FF7	SMB	0.910082713318576	2016-03-12
AGQ	D	FF7	SMB	0.480508974353141	2016-03-12
EEM	D	FF7	SMB	-0.0326711703169631	2016-03-12
EFA	D	FF7	SMB	-0.117579851844416	2016-03-12
ERX	D	FF7	SMB	0.124141077228838	2016-03-12
ERY	D	FF7	SMB	-0.148253867619342	2016-03-12
EUO	D	FF7	SMB	-0.0914860669941361	2016-03-12
EWI	D	FF7	SMB	0.128955919114981	2016-03-12
EWJ	D	FF7	SMB	0.018812129220373	2016-03-12
EWP	D	FF7	SMB	0.107138584461034	2016-03-12
EWU	D	FF7	SMB	-0.0357009186260788	2016-03-12
FAS	D	FF7	SMB	-0.755222301619587	2016-03-12
FAZ	D	FF7	SMB	0.763126525046304	2016-03-12
FEZ	D	FF7	SMB	-0.237474571650076	2016-03-12
GLD	D	FF7	SMB	0.0852667516023609	2016-03-12
GSG	D	FF7	SMB	0.0866718205594093	2016-03-12
HEDJ	D	FF7	SMB	-0.226472401456136	2016-03-12
IEF	D	FF7	SMB	-0.00665135499941429	2016-03-12
IEI	D	FF7	SMB	-0.000819198057469746	2016-03-12
IWD	D	FF7	SMB	-0.134298382589329	2016-03-12
IWF	D	FF7	SMB	-0.0332699090219086	2016-03-12
IWM	D	FF7	SMB	0.885216053085299	2016-03-12
IWN	D	FF7	SMB	0.853635608956004	2016-03-12
IWO	D	FF7	SMB	0.932310709897169	2016-03-12
JNK	D	FF7	SMB	-0.0993075884994585	2016-03-12
MCHI	D	FF7	SMB	-0.267668635430871	2016-03-12
NORW	D	FF7	SMB	-0.242284231128669	2016-03-12
RWR	D	FF7	SMB	0.527468273502032	2016-03-12
SDS	D	FF7	SMB	0.456781087597171	2016-03-12
SLV	D	FF7	SMB	0.239793990514801	2016-03-12
SPY	D	FF7	SMB	-0.23924553149158	2016-03-12
SVXY	D	FF7	SMB	-0.16486753672006	2016-03-12
TBT	D	FF7	SMB	0.0589751383763385	2016-03-12
TLT	D	FF7	SMB	-0.0299192030379389	2016-03-12
TNA	D	FF7	SMB	2.76316183859397	2016-03-12
TVIX	D	FF7	SMB	0.290671209420462	2016-03-12
TZA	D	FF7	SMB	-2.78731420644266	2016-03-12
UNG	D	FF7	SMB	0.122088210775437	2016-03-12
USO	D	FF7	SMB	0.0838586180359499	2016-03-12
UVXY	D	FF7	SMB	0.298794931532666	2016-03-12
VGK	D	FF7	SMB	-0.174384469371988	2016-03-12
VXX	D	FF7	SMB	0.127469355718911	2016-03-12
XIV	D	FF7	SMB	-0.154193974888186	2016-03-12
XLB	D	FF7	SMB	0.0646062355814707	2016-03-12
XLE	D	FF7	SMB	0.0596058339224994	2016-03-12
XLF	D	FF7	SMB	-0.293966548147686	2016-03-12
XLI	D	FF7	SMB	-0.0153024104619166	2016-03-12
XLK	D	FF7	SMB	-0.0648870001118579	2016-03-12
XLP	D	FF7	SMB	-0.343891883999293	2016-03-12
XLU	D	FF7	SMB	-0.281575426428872	2016-03-12
XLV	D	FF7	SMB	-0.187100630885173	2016-03-12
XLY	D	FF7	SMB	-0.0395803828992125	2016-03-12
ZSL	D	FF7	SMB	-0.476801099706006	2016-03-12
AGNC	D	FF7	SMB	0.0733987619558948	2016-03-12
SJP3.L	D	FF7	SMB	-0.0300199178499193	2016-03-12
CROC	D	FF7	SMB	-0.0863880677991555	2016-03-12
KORS	D	FF7	SMB	0.0653509420111307	2016-03-12
PCLN	D	FF7	SMB	0.671631049922756	2016-03-12
EWW	D	FF7	SMB	0.174522536848488	2016-03-12
EZA	D	FF7	SMB	-0.0716400262078184	2016-03-12
DXJ	D	FF7	SMB	-0.183493040034113	2016-03-12
UWTI	D	FF7	SMB	0.223160112015034	2016-03-12
USD/ARS	D	FF7	SMB	-0.916411331028982	2016-03-12
AUD/USD	D	FF7	SMB	0.0464408294284459	2016-03-12
USD/BRL	D	FF7	SMB	-0.0395184846427653	2016-03-12
USD/CAD	D	FF7	SMB	-0.057505849025688	2016-03-12
USD/CHF	D	FF7	SMB	-0.0167162963392529	2016-03-12
USD/CLP	D	FF7	SMB	0.0190855718759252	2016-03-12
USD/CNY	D	FF7	SMB	-0.0131380351204969	2016-03-12
USD/COP	D	FF7	SMB	-0.0385120275970541	2016-03-12
USD/DKK	D	FF7	SMB	-0.0271544959722479	2016-03-12
EUR/USD	D	FF7	SMB	0.0460760051269882	2016-03-12
GBP/USD	D	FF7	SMB	0.0432269486842611	2016-03-12
USD/HKD	D	FF7	SMB	-0.00922106598452019	2016-03-12
USD/IDR	D	FF7	SMB	-0.0149986398534921	2016-03-12
USD/INR	D	FF7	SMB	-0.0256988121048969	2016-03-12
USD/JPY	D	FF7	SMB	-0.0105166399774148	2016-03-12
USD/KRW	D	FF7	SMB	-0.0236415491475983	2016-03-12
USD/LKR	D	FF7	SMB	0.0368474458519082	2016-03-12
USD/MXN	D	FF7	SMB	-0.0263790258288273	2016-03-12
USD/MYR	D	FF7	SMB	-0.0275467562656376	2016-03-12
USD/NOK	D	FF7	SMB	-0.0537415088937909	2016-03-12
USD/NPR	D	FF7	SMB	-0.00735069969071387	2016-03-12
NZD/USD	D	FF7	SMB	0.0757412596235956	2016-03-12
USD/PEN	D	FF7	SMB	-2.62263644548806	2016-03-12
USD/PHP	D	FF7	SMB	-0.029067895037327	2016-03-12
USD/PKR	D	FF7	SMB	0.0133858303497736	2016-03-12
USD/PLN	D	FF7	SMB	-0.232896899392459	2016-03-12
USD/RUB	D	FF7	SMB	5.41476856504342	2016-03-12
USD/SEK	D	FF7	SMB	-0.0661086925712823	2016-03-12
USD/SGD	D	FF7	SMB	-0.0276742149341932	2016-03-12
USD/THB	D	FF7	SMB	-0.0254642085187676	2016-03-12
USD/TRY	D	FF7	SMB	-0.0220731706494503	2016-03-12
USD/TWD	D	FF7	SMB	-0.0296468906284826	2016-03-12
USD/VEF	D	FF7	SMB	0.00301306275118478	2016-03-12
USD/VND	D	FF7	SMB	-0.0193170327398357	2016-03-12
