Date,SPComp,Dividends,Earnings,CPI,Rate GS10,RealSP500,RealDividends,RealEarnings,CAPE
1927.12,17.46,0.77,1.11,17.30,3.33,235.08,10.37,14.95,18.65
1928.01,17.53,0.78,1.13,17.30,3.33,236.03,10.46,15.25,18.81
1928.02,17.32,0.78,1.16,17.10,3.35,235.93,10.67,15.73,18.87
1928.03,18.25,0.79,1.18,17.10,3.38,248.59,10.76,16.03,19.94
1928.04,19.40,0.80,1.20,17.10,3.40,264.26,10.85,16.35,21.26
1928.05,20.00,0.80,1.22,17.20,3.42,270.85,10.88,16.55,21.83
1928.06,19.02,0.81,1.25,17.10,3.44,259.08,11.03,16.96,20.91
1928.07,19.16,0.82,1.27,17.10,3.47,260.99,11.12,17.27,21.08
1928.08,19.78,0.82,1.29,17.10,3.49,269.43,11.21,17.57,21.76
1928.09,21.17,0.83,1.31,17.30,3.51,285.04,11.18,17.66,23.00
1928.1,21.60,0.84,1.34,17.20,3.53,292.52,11.33,18.08,23.58
1928.11,23.06,0.84,1.36,17.20,3.56,312.29,11.42,18.38,25.12
1928.12,23.15,0.85,1.38,17.10,3.58,315.34,11.58,18.80,25.30
1929.01,24.86,0.86,1.40,17.10,3.60,338.63,11.71,19.06,27.08
1929.02,24.99,0.87,1.42,17.10,3.57,340.40,11.85,19.32,27.13
1929.03,25.43,0.88,1.44,17.00,3.55,348.43,12.06,19.70,27.68
1929.04,25.28,0.89,1.46,16.90,3.52,348.43,12.27,20.08,27.57
1929.05,25.66,0.90,1.48,17.00,3.50,351.59,12.33,20.22,27.70
1929.06,26.15,0.91,1.50,17.10,3.47,356.20,12.40,20.36,27.94
1929.07,28.48,0.92,1.51,17.30,3.45,383.46,12.39,20.38,29.93
1929.08,30.10,0.93,1.53,17.30,3.42,405.27,12.52,20.64,31.48
1929.09,31.30,0.94,1.55,17.30,3.39,421.43,12.66,20.90,32.56
1929.1,27.99,0.95,1.57,17.30,3.37,376.86,12.79,21.17,28.96
1929.11,20.58,0.96,1.59,17.30,3.34,277.09,12.93,21.42,21.17
1929.12,21.40,0.97,1.61,17.20,3.32,289.81,13.14,21.80,22.01
1930.01,21.71,0.97,1.56,17.10,3.29,295.72,13.22,21.21,22.31
1930.02,23.07,0.97,1.50,17.00,3.29,316.10,13.31,20.59,23.70
1930.03,23.94,0.97,1.45,16.90,3.30,329.96,13.40,19.99,24.59
1930.04,25.46,0.97,1.40,17.00,3.30,348.85,13.34,19.14,25.84
1930.05,23.94,0.97,1.34,16.90,3.31,329.96,13.43,18.51,24.31
1930.06,21.52,0.98,1.29,16.80,3.31,298.37,13.52,17.89,21.87
1930.07,21.06,0.98,1.24,16.60,3.32,295.51,13.69,17.36,21.55
1930.08,20.79,0.98,1.18,16.50,3.32,293.49,13.79,16.70,21.30
1930.09,20.78,0.98,1.13,16.60,3.32,291.58,13.72,15.86,21.07
1930.1,17.92,0.98,1.08,16.50,3.33,252.98,13.81,15.20,18.21
1930.11,16.62,0.98,1.02,16.40,3.33,236.05,13.91,14.53,16.94
1930.12,15.51,0.98,0.97,16.10,3.34,224.39,14.18,14.03,16.06
1931.01,15.98,0.97,0.94,15.90,3.34,234.10,14.16,13.77,16.71
1931.02,17.20,0.95,0.91,15.70,3.37,255.18,14.14,13.50,18.16
1931.03,17.53,0.94,0.88,15.60,3.40,261.75,14.04,13.14,18.58
1931.04,15.86,0.93,0.85,15.50,3.43,238.34,13.93,12.77,16.87
1931.05,14.33,0.91,0.82,15.30,3.45,218.16,13.90,12.48,15.40
1931.06,13.87,0.90,0.79,15.10,3.48,213.96,13.88,12.19,15.06
1931.07,14.33,0.89,0.76,15.10,3.51,221.05,13.68,11.72,15.52
1931.08,13.90,0.87,0.73,15.10,3.54,214.42,13.47,11.26,15.01
1931.09,11.83,0.86,0.70,15.00,3.57,183.70,13.35,10.87,12.82
1931.1,10.25,0.85,0.67,14.90,3.60,160.24,13.24,10.47,11.15
1931.11,10.39,0.83,0.64,14.70,3.62,164.63,13.20,10.14,11.42
1931.12,8.44,0.82,0.61,14.60,3.65,134.65,13.08,9.73,9.31
1932.01,8.30,0.79,0.59,14.30,3.68,135.20,12.92,9.66,9.31
1932.02,8.23,0.77,0.58,14.10,3.65,135.96,12.67,9.53,9.34
1932.03,8.26,0.74,0.56,14.00,3.62,137.43,12.31,9.32,9.41
1932.04,6.28,0.71,0.54,13.90,3.59,105.24,11.95,9.10,7.19
1932.05,5.51,0.69,0.53,13.70,3.56,93.68,11.68,8.96,6.39
1932.06,4.77,0.66,0.51,13.60,3.53,81.70,11.30,8.73,5.57
1932.07,5.01,0.63,0.49,13.60,3.50,85.81,10.85,8.45,5.84
1932.08,7.53,0.61,0.48,13.50,3.46,129.92,10.47,8.22,8.83
1932.09,8.26,0.58,0.46,13.40,3.43,143.58,10.08,8.00,9.76
1932.1,7.12,0.55,0.44,13.30,3.40,124.70,9.69,7.76,8.48
1932.11,7.05,0.53,0.43,13.20,3.37,124.41,9.29,7.53,8.46
1932.12,6.82,0.50,0.41,13.10,3.34,121.27,8.89,7.29,8.26
1933.01,7.09,0.50,0.41,12.90,3.31,128.02,8.94,7.45,8.73
1933.02,6.25,0.49,0.42,12.70,3.29,114.63,8.99,7.61,7.83
1933.03,6.23,0.49,0.42,12.60,3.28,115.17,8.97,7.72,7.87
1933.04,6.89,0.48,0.42,12.60,3.26,127.37,8.87,7.76,8.72
1933.05,8.87,0.48,0.42,12.60,3.25,163.97,8.78,7.81,11.25
1933.06,10.39,0.47,0.43,12.70,3.23,190.56,8.62,7.79,13.10
1933.07,11.23,0.47,0.43,13.10,3.22,199.68,8.27,7.60,13.75
1933.08,10.67,0.46,0.43,13.20,3.20,188.28,8.12,7.59,13.00
1933.09,10.58,0.46,0.43,13.20,3.18,186.70,8.03,7.63,12.92
1933.1,9.55,0.45,0.44,13.20,3.17,168.52,7.94,7.68,11.70
1933.11,9.78,0.45,0.44,13.20,3.15,172.58,7.85,7.72,12.01
1933.12,9.97,0.44,0.44,13.20,3.14,175.93,7.76,7.76,12.28
1934.01,10.54,0.44,0.44,13.20,3.12,185.99,7.78,7.84,13.03
1934.02,11.32,0.44,0.45,13.30,3.09,198.25,7.74,7.85,13.93
1934.03,10.74,0.44,0.45,13.30,3.07,188.09,7.75,7.92,13.25
1934.04,10.92,0.44,0.46,13.30,3.04,191.25,7.76,8.00,13.52
1934.05,9.81,0.44,0.46,13.30,3.01,171.81,7.78,8.07,12.18
1934.06,9.94,0.45,0.47,13.40,2.98,172.78,7.74,8.08,12.29
1934.07,9.47,0.45,0.47,13.40,2.96,164.61,7.75,8.16,11.74
1934.08,9.10,0.45,0.47,13.40,2.93,158.18,7.76,8.23,11.32
1934.09,8.88,0.45,0.48,13.60,2.90,152.09,7.66,8.18,10.91
1934.1,8.95,0.45,0.48,13.50,2.87,154.42,7.73,8.31,11.11
1934.11,9.20,0.45,0.49,13.50,2.85,158.74,7.75,8.38,11.45
1934.12,9.26,0.45,0.49,13.40,2.82,160.96,7.82,8.52,11.64
1935.01,9.26,0.45,0.57,13.60,2.79,158.60,7.71,9.76,11.50
1935.02,8.98,0.45,0.65,13.70,2.78,152.68,7.65,11.05,11.09
1935.03,8.41,0.45,0.73,13.70,2.77,142.99,7.65,12.41,10.40
1935.04,9.04,0.45,0.76,13.80,2.76,152.59,7.54,12.77,11.10
1935.05,9.75,0.44,0.78,13.80,2.74,164.57,7.48,13.22,11.99
1935.06,10.12,0.44,0.81,13.70,2.73,172.06,7.48,13.77,12.54
1935.07,10.65,0.44,0.79,13.70,2.72,181.07,7.48,13.49,13.20
1935.08,11.37,0.44,0.78,13.70,2.71,193.31,7.48,13.20,14.11
1935.09,11.61,0.44,0.76,13.70,2.70,197.39,7.48,12.92,14.42
1935.1,11.92,0.45,0.76,13.70,2.69,202.67,7.65,12.92,14.83
1935.11,13.04,0.46,0.76,13.80,2.67,220.10,7.76,12.83,16.13
1935.12,13.04,0.47,0.76,13.80,2.66,220.10,7.93,12.83,16.16
1936.01,13.76,0.48,0.77,13.80,2.65,232.25,8.10,13.00,17.09
1936.02,14.55,0.49,0.78,13.80,2.65,245.59,8.27,13.17,18.10
1936.03,14.86,0.50,0.79,13.70,2.66,252.65,8.50,13.43,18.66
1936.04,14.88,0.52,0.82,13.70,2.66,252.99,8.78,13.94,18.72
1936.05,14.09,0.53,0.85,13.70,2.66,239.56,9.07,14.45,17.75
1936.06,14.69,0.55,0.88,13.80,2.66,247.95,9.28,14.85,18.39
1936.07,15.56,0.57,0.90,13.90,2.67,260.75,9.55,15.08,19.36
1936.08,15.87,0.59,0.92,14.00,2.67,264.04,9.82,15.31,19.62
1936.09,16.05,0.61,0.94,14.00,2.67,267.04,10.15,15.64,19.86
1936.1,16.89,0.65,0.97,14.00,2.67,281.01,10.76,16.08,20.91
1936.11,17.36,0.68,0.99,14.00,2.68,288.83,11.37,16.53,21.50
1936.12,17.06,0.72,1.02,14.00,2.68,283.84,11.98,16.97,21.13
1937.01,17.59,0.73,1.05,14.10,2.68,290.58,12.06,17.35,21.62
